mode,precision,layer,depth,head,query_cosine_d5,memory_raw_logit,memory_effective_logit,memory_vs_max_other,memory_attention_weight,fixed_d5_query_content_logit,fixed_d5_query_memory_minus_blank_logit
phase2,bf16,1,4,6,0.9999710443726342,37.29218673706055,31.791797637939453,84.81346130371094,1.0,37.319842423834054,51.0943117128867
phase2,bf16,1,4,7,0.999986427902391,-207.3937530517578,-213.3937530517578,-272.7984313964844,0.0,-207.0150020159781,0.1754359520971775
phase2,bf16,0,5,0,1.0,-3.5863099098205566,-10.512890815734863,-12.842874526977539,2.339502316317521e-05,-3.5855931364261777,-0.0017138110502855851
phase2,bf16,0,5,1,1.0,-4.393750190734863,-11.318750381469727,-14.155298233032227,1.76224421011284e-06,-4.396038827928715,0.00261112239677459
phase2,bf16,0,5,2,1.0,7.480688571929932,0.54791259765625,-0.6200679540634155,0.5296601057052612,7.483192520908778,-2.896680795081193
phase2,bf16,0,5,3,1.0,-49.025001525878906,-56.025001525878906,-135.759765625,1.8216880036222622e-44,-48.97935951203108,0.0
phase2,bf16,0,5,4,1.0,-5.168798923492432,-12.0947265625,-25.642108917236328,2.5386486246503637e-09,-5.167277613291662,-3.1290094739852066
phase2,bf16,0,5,5,1.0,38.493751525878906,31.549999237060547,36.09990310668945,0.9999772906303406,38.46947816312313,0.0
phase2,bf16,0,5,6,1.0,-0.7813434600830078,-7.713476657867432,-8.78274154663086,0.0004957959754392505,-0.7812723387166443,-1.853528399482002
phase2,bf16,0,5,7,1.0,-7.157422065734863,-14.082422256469727,-22.032207489013672,1.0892167168208289e-08,-7.157480669347569,-0.0008432257454842329
phase2,bf16,1,5,0,1.0,134.0031280517578,127.00312805175781,-387.3968811035156,0.0,133.9905380160082,-13.145081388624385
phase2,bf16,1,5,1,1.0,47.68242263793945,40.7265625,86.85992431640625,1.0,47.67689645779319,60.45808574564289
phase2,bf16,1,5,2,1.0,44.76728439331055,37.82915115356445,51.13457489013672,0.9172409772872925,44.76256520479219,60.36301097270916
phase2,bf16,1,5,3,1.0,73.57344055175781,66.57421875,86.97380065917969,1.0,73.57717112397367,70.8706932905654
phase2,bf16,1,5,4,1.0,-415.25,-421.3999938964844,-622.4251708984375,0.0,-415.2429720243439,-3.186887958459556
phase2,bf16,1,5,5,1.0,69.07734680175781,62.091407775878906,54.105804443359375,0.7085179090499878,69.0793346986,105.97304230227601
phase2,bf16,1,5,6,1.0,37.32500076293945,30.396875381469727,83.59741973876953,1.0,37.319842423834054,51.04810341296034
phase2,bf16,1,5,7,1.0,-207.0812530517578,-213.86874389648438,-273.0218811035156,0.0,-207.11437816098334,-0.7409524023532867
phase2,bf16,0,6,0,1.0,-3.5875306129455566,-11.912500381469727,-14.242483139038086,5.762482032878324e-06,-3.58404628012795,-0.00016695475205779075
phase2,bf16,0,6,1,1.0,-4.393750190734863,-12.71875,-15.5552978515625,4.2854807702497055e-07,-4.39790229377104,0.0007476565544493497
phase2,bf16,0,6,2,1.0,7.517602443695068,-0.7985168695449829,-1.9664974212646484,0.43537768721580505,7.51812909640139,-2.8617442195885814
phase2,bf16,0,6,3,1.0,-49.025001525878906,-57.32500076293945,-137.0597686767578,5.605193857299268e-45,-48.97935951203108,0.0
phase2,bf16,0,6,4,1.0,-5.145361423492432,-13.474804878234863,-27.022186279296875,6.43888609097587e-10,-5.144042566768621,-3.1057744274621655
phase2,bf16,0,6,5,1.0,38.493751525878906,30.1875,34.737403869628906,0.9999101758003235,38.46947816312313,0.0
phase2,bf16,0,6,6,1.0,-0.7262040376663208,-9.043749809265137,-10.113015174865723,0.00014130782801657915,-0.7263501636382899,-1.7986062244036476
phase2,bf16,0,6,7,1.0,-7.157031059265137,-15.489062309265137,-23.4388484954834,2.7076241249091026e-09,-7.156879620533436,-0.00024217693135142326
phase2,bf16,1,6,0,0.9999737765865161,134.8828125,126.671875,-389.25311279296875,0.0,133.92308045257815,-12.699662555148825
phase2,bf16,1,6,1,0.9999749906824341,47.581642150878906,39.263282775878906,85.61289978027344,1.0,47.67689645779319,60.448542094882576
phase2,bf16,1,6,2,0.9999410714560678,44.941162109375,36.580223083496094,49.326446533203125,0.9105281829833984,44.76256520479219,60.36301097270916
phase2,bf16,1,6,3,0.9999740147318061,73.5609359741211,65.17655944824219,85.5428466796875,1.0,73.57717112397367,70.90659120460623
phase2,bf16,1,6,4,0.9999864518032151,-415.75,-423.75,-628.1364135742188,0.0,-414.95281440280377,-2.7302737716585397
phase2,bf16,1,6,5,0.9999007498060724,69.2320327758789,60.871482849121094,51.6263313293457,0.6856401562690735,69.0793346986,105.96494964085869
phase2,bf16,1,6,6,0.9999578168356761,37.368751525878906,29.041406631469727,82.59537506103516,1.0,37.319842423834054,51.04621266379909
phase2,bf16,1,6,7,0.9999812972103385,-206.6999969482422,-214.71875,-273.9203186035156,0.0,-207.15361295863985,-1.9847416877746582
phase2,bf16,0,7,0,1.0,-3.587432861328125,-13.287500381469727,-15.617483139038086,1.4558214616045007e-06,-3.5838471497176214,3.2175658270716666e-05
phase2,bf16,0,7,1,1.0,-4.393750190734863,-14.100000381469727,-16.936546325683594,1.0834268948656245e-07,-4.398574995272793,7.495505269616842e-05
phase2,bf16,0,7,2,1.0,7.530102729797363,-2.1764159202575684,-3.3443965911865234,0.3266402781009674,7.5314206084120086,-2.8484527075779624
phase2,bf16,0,7,3,1.0,-49.025001525878906,-58.724998474121094,-138.4597625732422,1.401298464324817e-45,-48.97935951203108,0.0
phase2,bf16,0,7,4,1.0,-5.1240234375,-14.833203315734863,-28.380584716796875,1.6358392418425183e-10,-5.122692357201595,-3.084424217895139
phase2,bf16,0,7,5,1.0,38.493751525878906,28.760936737060547,33.31084060668945,0.9996404647827148,38.46947816312313,0.0
phase2,bf16,0,7,6,1.0,-0.6928974390029907,-10.400390625,-11.469655990600586,3.735600694199093e-05,-0.6929076058953797,-1.7651636666607373
phase2,bf16,0,7,7,1.0,-7.15625,-16.868749618530273,-24.81853675842285,6.845719546788587e-10,-7.156657746294513,-2.0302692428231238e-05
phase2,bf16,1,7,0,0.9998807219760408,136.1906280517578,126.40156555175781,-392.66094970703125,0.0,134.08645561011508,-12.556634330470114
phase2,bf16,1,7,1,0.9998930578203392,47.478515625,37.75214767456055,84.33891296386719,1.0,47.67689645779319,60.438379417080434
phase2,bf16,1,7,2,0.9996923520566365,45.1455078125,35.46699142456055,47.442569732666016,0.9050508737564087,44.76256520479219,60.36301097270916
phase2,bf16,1,7,3,0.9998846620457676,73.53125,63.90156173706055,84.1385269165039,1.0,73.57717112397367,70.91532405794715
phase2,bf16,1,7,4,0.9999439442494807,-416.17498779296875,-426.01251220703125,-634.5184326171875,0.0,-414.5385965777561,-2.3158614179119468
phase2,bf16,1,7,5,0.9996019627521132,69.3578109741211,59.700782775878906,48.82935333251953,0.6724864840507507,69.0793346986,106.20481152322608
phase2,bf16,1,7,6,0.9998179547449692,37.4296875,27.685937881469727,81.74213409423828,1.0,37.319842423834054,51.044234591793064
phase2,bf16,1,7,7,0.9999234537884831,-206.4562530517578,-216.44375610351562,-275.7124938964844,0.0,-207.56876999959348,-2.8365970008075236
phase2,bf16,0,8,0,1.0,-3.5876235961914062,-14.668749809265137,-16.998733520507812,3.680816007545218e-07,-3.583878609747626,7.156282663345337e-07
phase2,bf16,0,8,1,1.0,-4.393750190734863,-15.481249809265137,-18.31779670715332,2.7355605780599035e-08,-4.3986396176042035,1.0332721285521983e-05
phase2,bf16,0,8,2,1.0,7.537133693695068,-3.5560240745544434,-4.724004745483398,0.22319357097148895,7.539592597295996,-2.8402807186939754
phase2,bf16,0,8,3,1.0,-49.025001525878906,-60.025001525878906,-139.759765625,0.0,-48.97935951203108,0.0
phase2,bf16,0,8,4,1.0,-5.110205173492432,-16.198436737060547,-29.745819091796875,4.177811568917278e-11,-5.10876891464577,-3.0705007753393145
phase2,bf16,0,8,5,1.0,38.493751525878906,27.431543350219727,31.9814453125,0.9985736608505249,38.46947816312313,0.0
